S_ime,W_time,R_time,Processors,id,type,Max_resource,Min_resource,Total_cost
160981.3125,8,230,100,412,1,100,100,23000
160997.34375,4,177,100,413,1,100,100,17700
161062.59375,2,48906,100,414,1,100,100,4890600
161068.5,3,48013,100,415,1,100,100,4801300
161311.21875,0,105,100,416,1,100,100,10500
161353.40625,1,48992,100,417,1,100,100,4899200
161357.0625,10,49768,100,418,1,100,100,4976800
161393.34375,5,110003,2000,419,1,2000,2000,220006000
161586.84375,1,213,100,420,1,100,100,21300
161640.5625,0,97,100,421,1,100,100,9700
161686.40625,8,374,100,422,1,100,100,37400
161873.71875,0,5498,100,423,1,100,100,549800
163438.3125,8,49337,100,424,1,100,100,4933700
163452.65625,1,48453,100,425,1,100,100,4845300
166470.75,0,53,1,426,1,1,1,53
166494.65625,10,47,1,427,1,1,1,47
166522.5,1,53,1,428,1,1,1,53
172015.59375,4,114832,100,429,1,100,100,11483200
172026.28125,0,113995,100,430,1,100,100,11399500
172036.125,8,91242,100,431,1,100,100,9124200
172056.9375,7,56482,100,432,1,100,100,5648200
172065.65625,0,115161,100,433,1,100,100,11516100
172071.28125,2,172800,100,434,1,100,100,17280000
172081.40625,8,7889,100,435,1,100,100,788900
172144.6875,10,115,500,436,1,500,500,57500
172165.5,9,62436,500,437,1,500,500,31218000
172195.875,5,25893,500,438,1,500,500,12946500
172218.9375,7,93675,500,439,1,500,500,46837500
172232.4375,1,106,500,440,1,500,500,53000
172246.78125,3,6403,500,441,1,500,500,3201500
172295.4375,0,2632,500,442,1,500,500,1316000
172315.96875,11,1380,500,443,1,500,500,690000
172338.46875,5,757,500,444,1,500,500,378500
172960.59375,0,98,500,445,1,500,500,49000
172961.71875,8,108,500,446,1,500,500,54000
172974.9375,3,99213,500,447,1,500,500,49606500
172980.84375,4,98286,500,448,1,500,500,49143000
172992.09375,8,98826,500,449,1,500,500,49413000
172994.625,10,97107,500,450,1,500,500,48553500
176675.34375,0,166,1000,451,1,1000,1000,166000
176768.15625,0,74031,1500,452,1,1500,1500,111046500
177698.8125,8,217,4,453,1,4,4,868
178391.8125,2,913,100,454,1,100,100,91300
178487.15625,1,99,100,455,1,100,100,9900
179039.53125,1565,53,1,456,1,1,1,53
179377.3125,364,309,200,457,1,200,200,61800
179499.9375,0,96,200,458,1,200,200,19200
179622.5625,0,65,200,459,1,200,200,13000
179633.8125,3,1223,200,460,1,200,200,244600
179708.34375,0,32473,200,461,1,200,200,6494600
